customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_monthly_ratio,services_count,contract_payment_interaction,ChurnProbability,ChurnPrediction,RiskLevel
0234-TEVTT,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,No,1.06666664296296,3,One year_Credit card (automatic),0.190553203225136,0,Low Risk
4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,No,0.591818967869287,7,Two year_Bank transfer (automatic),0.289821892976761,0,Low Risk
1552-AAGRX,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,No,0.281954884568093,5,Month-to-month_Bank transfer (automatic),0.486630469560623,1,Medium Risk
2637-FKFSY,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.1,130.15,No,0.0650759204972685,1,Month-to-month_Mailed check,0.69625198841095,1,Medium Risk
9796-MVYXX,Female,1,No,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.7,692.35,No,0.352644827389299,3,Two year_Mailed check,0.153569012880325,0,Low Risk
7874-ECPQJ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,No,0.199501236932607,1,Month-to-month_Bank transfer (automatic),0.337878674268723,0,Medium Risk
0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,No,0.741514352569041,4,Two year_Credit card (automatic),0.217076793313026,0,Low Risk
7089-RKVSZ,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,No,0.327868839021769,1,One year_Mailed check,0.212295562028885,0,Low Risk
2683-JXWQQ,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,No,1.81547613644416,2,Month-to-month_Bank transfer (automatic),0.283821880817413,0,Low Risk
9548-ZMVTX,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,No,0.79601989169685,4,Two year_Bank transfer (automatic),0.115992024540901,0,Low Risk
8739-XNIKG,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,No,0.0595238088151927,2,Month-to-month_Electronic check,0.839157342910767,1,High Risk
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,No,0.727002956572656,5,Two year_Bank transfer (automatic),0.0890836045145988,0,Low Risk
3981-QSVQI,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,No,0.406091349944601,1,Month-to-month_Bank transfer (automatic),0.323686003684998,0,Medium Risk
2789-HQBOU,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,No,0.0373366516821823,2,Month-to-month_Electronic check,0.819502651691437,1,High Risk
9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,No,0.45918365004165,1,Two year_Mailed check,0.101802632212639,0,Low Risk
5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,1.23616233881619,3,Two year_Bank transfer (automatic),0.0921217352151871,0,Low Risk
3450-WXOAT,Male,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,No,1.01769909252878,1,Month-to-month_Credit card (automatic),0.265050947666168,0,Low Risk
9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,No,0.892143796376248,5,One year_Mailed check,0.213123187422752,0,Low Risk
6974-DAFLI,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,No,2.79187803086914,1,One year_Electronic check,0.149748370051384,0,Low Risk
2616-UUTFK,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,No,0.453608241187516,5,Month-to-month_Bank transfer (automatic),0.296610981225967,0,Low Risk
7064-JHXCE,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,No,3.0922691724554,1,Two year_Credit card (automatic),0.089118167757988,0,Low Risk
5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,0.0217627851629426,1,Month-to-month_Mailed check,0.709331691265106,1,High Risk
7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,1.24999996811225,2,Month-to-month_Electronic check,0.380368053913116,0,Medium Risk
4373-VVHQL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,No,0.0223463682157236,1,Month-to-month_Electronic check,0.752117335796356,1,High Risk
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,No,0.169388987666195,3,Month-to-month_Electronic check,0.759959876537323,1,High Risk
7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,0.191693288693362,4,Month-to-month_Bank transfer (automatic),0.595760941505432,1,Medium Risk
1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,0.0142551672950083,1,Month-to-month_Electronic check,0.865432858467102,1,High Risk
0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,0.0116890705822434,3,Month-to-month_Credit card (automatic),0.849607050418854,1,High Risk
6650-BWFRT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,No,0.614596665688462,7,Two year_Credit card (automatic),0.0938944146037102,0,Low Risk
9570-KYEUA,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,0.644836265543211,5,Two year_Credit card (automatic),0.18116806447506,0,Low Risk
6993-YGFJV,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,0.613060856392174,7,Two year_Bank transfer (automatic),0.229887276887894,0,Low Risk
2712-SYWAY,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,No,0.0389105043225484,1,Month-to-month_Electronic check,0.678447604179382,1,Medium Risk
0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,0.786267986863035,7,Two year_Credit card (automatic),0.0922464355826378,0,Low Risk
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,No,1.33603236161878,2,One year_Credit card (automatic),0.12370678037405,0,Low Risk
9101-NTIXF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,No,0.103092778191094,1,Month-to-month_Mailed check,0.330018401145935,0,Medium Risk
0013-SMEOE,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,0.647219684163904,7,Two year_Bank transfer (automatic),0.158497482538223,0,Low Risk
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95,No,0.179591833802582,3,One year_Electronic check,0.346138030290604,0,Medium Risk
9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,No,0.849909568717729,3,Month-to-month_Electronic check,0.350385516881943,0,Medium Risk
2884-GBPFB,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,0.497866280257948,1,Month-to-month_Electronic check,0.659810841083527,1,Medium Risk
3757-NJYBX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,0.30089327408657,5,Month-to-month_Bank transfer (automatic),0.57260262966156,1,Medium Risk
3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,0.578313247437945,5,Month-to-month_Bank transfer (automatic),0.47970899939537,1,Medium Risk
7649-PHJVR,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,No,0.564102535174229,1,One year_Mailed check,0.185024321079254,0,Low Risk
6114-TCFID,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,No,0.734177196603109,3,One year_Credit card (automatic),0.164681270718575,0,Low Risk
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,No,0.806142003602994,0,Month-to-month_Electronic check,0.46897628903389,1,Medium Risk
2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,No,0.5271828607668,3,Month-to-month_Credit card (automatic),0.615293800830841,1,Medium Risk
5156-UMKOW,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,No,0.101180435036073,1,Month-to-month_Mailed check,0.438108325004578,1,Medium Risk
1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.2,2169.4,No,0.856573688116062,2,Month-to-month_Mailed check,0.269075274467468,0,Low Risk
6734-GMPVK,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,No,0.0474833803657798,5,Month-to-month_Electronic check,0.796310722827911,1,High Risk
9822-OAOVB,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,0.0180342647784623,2,Month-to-month_Electronic check,0.752919137477875,1,High Risk
6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,No,0.830895250662431,6,One year_Electronic check,0.239947646856308,0,Low Risk
1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,No,0.404040383634324,1,One year_Electronic check,0.213420286774635,0,Low Risk
7318-EIVKO,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,No,0.135021094767576,2,Month-to-month_Electronic check,0.607918500900269,1,Medium Risk
3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,No,0.22050716405174,3,Month-to-month_Credit card (automatic),0.655337154865265,1,Medium Risk
5136-KCKGI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,Yes,0.31822564784739,5,One year_Mailed check,0.52356880903244,1,Medium Risk
8231-BSWXX,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,No,0.898165706538068,2,One year_Credit card (automatic),0.210853233933449,0,Low Risk
6486-LHTMA,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,No,0.341786104280197,3,One year_Electronic check,0.529754340648651,1,Medium Risk
4083-BFNYK,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.0,3591.25,No,0.399999995789474,4,One year_Credit card (automatic),0.354241698980331,0,Medium Risk
3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,0.0113186190003551,3,Month-to-month_Electronic check,0.876031041145325,1,High Risk
7389-KBFIT,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75,No,0.0661157002936958,1,Month-to-month_Mailed check,0.723838269710541,1,High Risk
7176-WIONM,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,No,0.240722161670568,3,Month-to-month_Bank transfer (automatic),0.478161752223969,1,Medium Risk
5141-ZUVBH,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,No,0.0967741925078043,5,Month-to-month_Bank transfer (automatic),0.691604435443878,1,Medium Risk
1089-HDMKP,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.55,601.25,No,0.201649858814851,3,Month-to-month_Electronic check,0.486095815896988,1,Medium Risk
7623-HKYRK,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,No,0.304568512458451,1,Month-to-month_Mailed check,0.310180395841599,0,Medium Risk
0310-SUCIN,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No,0.837264141069998,7,One year_Bank transfer (automatic),0.236243978142738,0,Low Risk
5197-PYEPU,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.45,3923.8,No,0.444679720013979,4,One year_Credit card (automatic),0.337414562702179,0,Medium Risk
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,0.0849256891196848,4,Month-to-month_Electronic check,0.821947515010834,1,High Risk
7548-SEPYI,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,0.0519480514083319,4,Month-to-month_Electronic check,0.835783720016479,1,High Risk
8835-VSDSE,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,0.0282885427399074,1,Month-to-month_Electronic check,0.773804724216461,1,High Risk
6619-RPLQZ,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,892.15,No,2.15827327778066,1,Two year_Mailed check,0.0902620628476143,0,Low Risk
3275-RHRNE,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,No,0.466666658888889,5,One year_Credit card (automatic),0.299616605043411,0,Low Risk
3503-TYDAY,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,No,0.534493467563785,2,Month-to-month_Electronic check,0.615279376506805,1,Medium Risk
6901-GOGZG,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,4984.85,No,0.706297813934105,6,Two year_Electronic check,0.117331810295582,0,Low Risk
1623-NLDOT,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,Yes,1.2518628538938,2,One year_Mailed check,0.205234318971634,0,Low Risk
7021-XSNYE,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,No,0.140986905518894,4,Two year_Credit card (automatic),0.170849978923798,0,Low Risk
9621-OUPYD,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,507.9,No,1.23762370110774,1,One year_Bank transfer (automatic),0.120027959346771,0,Low Risk
9898-KZQDZ,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,0.423056579343664,3,Month-to-month_Credit card (automatic),0.636876463890076,1,Medium Risk
8982-NHAVY,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,No,0.268656713744709,4,One year_Bank transfer (automatic),0.461083680391312,1,Medium Risk
4307-KWMXE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.8,No,0.279720271895936,2,Month-to-month_Electronic check,0.494263887405396,1,Medium Risk
0141-YEAYS,Female,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,No,0.312319256074965,3,Month-to-month_Bank transfer (automatic),0.619712054729462,1,Medium Risk
2450-ZKEED,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),53.8,651.55,No,0.204460962742361,3,One year_Bank transfer (automatic),0.27504962682724,0,Low Risk
3694-DELSO,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,No,0.103761346205931,2,Month-to-month_Credit card (automatic),0.467940270900726,1,Medium Risk
3893-JRNFS,Male,0,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,No,1.70426060891577,2,Month-to-month_Bank transfer (automatic),0.318803071975708,0,Medium Risk
9603-OAIHC,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,No,0.0142755172837185,1,Month-to-month_Electronic check,0.865432858467102,1,High Risk
1133-KXCGE,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,No,0.895522343506351,1,One year_Mailed check,0.141109734773636,0,Low Risk
5236-PERKL,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,Yes,0.504648069901301,6,Two year_Bank transfer (automatic),0.413099050521851,1,Medium Risk
0142-GVYSN,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,511.25,No,1.28078811424689,1,Month-to-month_Electronic check,0.279242843389511,0,Low Risk
1049-FYSYG,Female,0,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,No,0.476858331644928,2,Month-to-month_Credit card (automatic),0.483191639184952,1,Medium Risk
7854-FOKSF,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,Yes,0.027855152427433,1,Month-to-month_Electronic check,0.744381308555603,1,High Risk
2519-FAKOD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Yes,0.382871532666282,4,Month-to-month_Bank transfer (automatic),0.607105314731598,1,Medium Risk
8406-LNMHF,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,No,0.711271841937651,4,One year_Credit card (automatic),0.186584785580635,0,Low Risk
1821-BUCWY,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.65,1653.85,No,0.539083548264447,3,Two year_Mailed check,0.103064328432083,0,Low Risk
8263-JQAIK,Male,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,Yes,0.0817995876564585,0,Month-to-month_Mailed check,0.762838184833527,1,High Risk
0023-UYUPN,Female,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,1306.3,No,1.98412690539179,1,One year_Electronic check,0.178311064839363,0,Low Risk
8314-DPQHL,Male,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,No,0.177165350843202,4,One year_Mailed check,0.344777345657349,0,Medium Risk
1465-WCZVT,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,60.65,No,0.152671747955636,1,Month-to-month_Mailed check,0.320857495069504,0,Medium Risk
